time,x,y,z,Rx,Ry,Rz
0.0,0.0,0.0,25.0,0.0,0.0,0.7071067811865476
0.01,5.3626108425876706e-08,2.0409492672013307e-06,24.999148658972786,7.514504803656505e-09,-7.451903928877335e-09,0.707106780905453
0.02,1.8410906931737898e-08,8.40729969214804e-06,24.99758812282529,3.042467469550853e-08,-3.040728909263835e-08,0.7071067810922664
0.03,-5.933441161560479e-07,2.1683926781035368e-05,24.99547705151197,7.702552001756006e-08,-7.771860056676036e-08,0.7071067842968599
0.04,-2.8161733064667395e-06,4.459085476571367e-05,24.992982626229676,1.5537182536271465e-07,-1.5859275518375163e-07,0.7071067959118876
0.05,-8.421002415405293e-06,7.982407623130516e-05,24.99027310072981,2.726649608959191e-07,-2.821879152266099e-07,0.7071068251608977
0.060000000000000005,-2.0080304330450716e-05,0.00012990841481874682,24.987511132344224,4.347001208361832e-07,-4.572676279714536e-07,0.7071068859729203
0.07,-4.14982216511786e-05,0.00019706743869923882,24.9848480700756,6.453883904951248e-07,-6.919236645392747e-07,0.7071069976928399
0.08,-7.749715456926176e-05,0.0002831143753611043,24.982419318364137,9.063631496849076e-07,-9.933755839779636e-07,0.7071071855874553
0.09,-0.0001340547528153702,0.0003893668477309986,24.980340838547832,1.216675926031478e-06,-1.3678513612845335e-06,0.7071074811186892
0.09999999999999999,-0.00021828787114254583,0.0005165870930143313,24.97870679771829,1.5725830499876766e-06,-1.820549508679605e-06,0.7071079219673766
0.10999999999999999,-0.00033838270845469164,0.0006649481848308714,24.977588328265867,1.9674213624535258e-06,-2.3556792155176102e-06,0.7071085518029012
0.11999999999999998,-0.0005034729105057577,0.0008340257008022101,24.977033322024667,2.3915687372580737e-06,-2.9765713965421807e-06,0.7071094198051627
0.12999999999999998,-0.0007234697461671246,0.0010228133024872688,24.97706715122534,2.832483212660333e-06,-3.6858504290272484e-06,0.7071105799555439
0.13999999999999999,-0.001008850460980408,0.0012297598571188173,24.977694184695906,3.2748129754001055e-06,-4.485653992773797e-06,0.7071120901223602
0.15,-0.0013704124922825935,0.0014528250574911694,24.978899951824644,3.7005682192492405e-06,-5.377886947940254e-06,0.7071140109734725
0.16,-0.001819002354476492,0.0016895500047083845,24.9806537983481,4.089344949735234e-06,-6.3644946513295585e-06,0.7071164047541916
0.17,-0.0023652286614405955,0.001937138915311054,24.98291187646501,4.418590106689803e-06,-7.447741487795469e-06,0.7071193339722295
0.18000000000000002,-0.003019168966216945,0.0021925479967514483,24.98562031635032,4.663896938655643e-06,-8.630481564078751e-06,0.7071228600333029
0.19000000000000003,-0.0037900799106285873,0.0024525775915314463,24.98871843598569,4.799319422591258e-06,-9.916410299631425e-06,0.7071270418711365
0.20000000000000004,-0.004686119650563279,0.0027139639014484573,24.99214186038722,4.797694721178537e-06,-1.1310287838556531e-05,0.7071319346142414
0.21000000000000005,-0.005714090726048972,0.0029734669447092354,24.99582543881283,4.63096324295278e-06,-1.281812757569839e-05,0.7071375883291111
0.22000000000000006,-0.006879210549913932,0.0032279518421812203,24.999705868377532,4.270476830648163e-06,-1.4447345432209344e-05,0.7071440468756159
0.23000000000000007,-0.00818491556102333,0.0034744610453376623,25.00372395372308,3.6872869331611033e-06,-1.6206867662898652e-05,0.707151346905623
0.24000000000000007,-0.009632703885206952,0.003710275678495245,25.007826454053543,2.852406264305313e-06,-1.810719681108224e-05,0.707159517030435
0.25000000000000006,-0.011222020115553571,0.003932964744520984,25.011967490108717,1.7370393323897974e-06,-2.0160436883578078e-05,0.7071685771767672
0.26000000000000006,-0.01295018459904045,0.0041404215119464904,25.016109503742783,3.127792281028304e-07,-2.23802798887772e-05,0.707178538144866
